Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
C04,smpl,,,,CluharCYTB,1.77321469783783,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,35.4642944335938,,,2.47557425498962,1.218425989151,20583,31,20552,0,0,0,0,,,,,,,,,8806.0234375,,,1.06269123980627,11.1578752948995,,,,,,,,,,,,12595.0608933972,6995.15553242708,7003.589534574,,,,,2.11037063598633,1.47409772872925,,,,,,,,,,,,,No
C05,smpl,,,,CluharCYTB,1.85861098766327,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,37.1722183227539,,,2.59483289718628,1.27708971500397,19638,31,19607,0,0,0,0,,,,,,,,,8806.0234375,,,0.95375427172858,9.22706676590223,,,,,,,,,,,,13134.5172946069,6798.60631798134,6808.60801063209,,,,,2.21201920509338,1.5450793504715,,,,,,,,,,,,,No
D01,STD10E4,,,,CluharCYTB,4.20549440383911,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,84.1098861694336,,,5.28116083145142,3.28735327720642,19337,69,19268,0,0,0,0,,,,,,,,,8806.0234375,,,1.28170537685201,2.84215581912248,,,,,,,,,,,,13439.2968466938,6644.53652345271,6668.78219042812,,,,,4.73101854324341,3.72054767608643,,,,,,,,,,,,,No
D02,smpl,,,,CluharCYTB,1.19920098781586,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,23.9840202331543,,,1.77530658245087,0.763804197311401,21594,22,21572,0,0,0,0,,,,,,,,,8806.0234375,,,0.808402373677891,15.0218032750211,,,,,,,,,,,,14006.1708540483,6647.73253679267,6655.22932492732,,,,,1.47300827503204,0.96166205406189,,,,,,,,,,,,,No
D03,smpl,,,,CluharCYTB,1.81685829162598,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,36.3371658325195,,,2.51185989379883,1.26385104656219,21385,33,21352,0,0,0,0,,,,,,,,,8806.0234375,,,1.32255569179171,12.9597922428375,,,,,,,,,,,,12780.2697975852,6864.37729155111,6873.5063283853,,,,,2.15102529525757,1.51930713653564,,,,,,,,,,,,,No
D04,smpl,,,,CluharCYTB,1.66554665565491,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,33.3109321594238,,,2.36393356323242,1.1206533908844,19792,28,19764,0,0,0,0,,,,,,,,,8806.0234375,,,0.89245043719949,10.9039399558218,,,,,,,,,,,,13201.5055803571,7028.42442896491,7037.15756721466,,,,,1.99989175796509,1.37081122398376,,,,,,,,,,,,,No
D05,smpl,,,,CluharCYTB,1.49196374416351,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,29.8392753601074,,,2.14414405822754,0.987870037555695,20515,26,20489,0,0,0,0,,,,,,,,,8806.0234375,,,0.825929280663317,7.67622470141001,,,,,,,,,,,,11789.427358774,6914.80946733709,6920.98738911029,,,,,1.80350625514984,1.21862065792084,,,,,,,,,,,,,No
E01,STD10E4,,,,CluharCYTB,1.02846276760101,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20.5692558288574,,,1.6014039516449,0.611948013305664,19455,17,19438,0,0,0,0,,,,,,,,,8806.0234375,,,0.792870915451196,3.63463052275664,,,,,,,,,,,,12721.8129595588,6211.44375827953,6217.13259284246,,,,,1.29849255084991,0.798795640468597,,,,,,,,,,,,,No
E02,smpl,,,,CluharCYTB,2.38922476768494,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,47.784496307373,,,3.17895746231079,1.74282205104828,21195,43,21152,0,0,0,0,,,,,,,,,8806.0234375,,,0.950476494095972,15.5519904526041,,,,,,,,,,,,12298.0006813227,6580.43035013773,6592.03004460534,,,,,2.77133965492249,2.04404330253601,,,,,,,,,,,,,No
E03,smpl,,,,CluharCYTB,1.63293147087097,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,32.6586303710938,,,2.30432915687561,1.10682368278503,20908,29,20879,0,0,0,0,,,,,,,,,8806.0234375,,,0.786047227730704,14.8795377949955,,,,,,,,,,,,12671.6407933728,6630.95591116616,6639.33451560389,,,,,1.95466077327728,1.34869480133057,,,,,,,,,,,,,No
E04,smpl,,,,CluharCYTB,1.22746908664703,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24.5493812561035,,,1.83308303356171,0.772805511951447,20138,21,20117,0,0,0,0,,,,,,,,,8806.0234375,,,1.08398035367819,13.5467517318729,,,,,,,,,,,,12583.0881231399,6545.28562640001,6551.58187490689,,,,,1.51488184928894,0.97900778055191,,,,,,,,,,,,,No
E05,smpl,,,,CluharCYTB,1.21004962921143,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24.2009925842285,,,1.82395994663239,0.752443969249725,19455,20,19435,0,0,0,0,,,,,,,,,8806.0234375,,,1.00568077226344,11.3541963282447,,,,,,,,,,,,12702.4326660156,6717.75696633007,6723.9092929296,,,,,1.50094950199127,0.959467113018036,,,,,,,,,,,,,No
F01,STD10E4,,,,CluharCYTB,0.667053759098053,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,13.3410749435425,,,1.1470205783844,0.344395071268082,19406,11,19395,0,0,0,0,,,,,,,,,8806.0234375,,,1.53572368358549,4.16295042664542,,,,,,,,,,,,15810.6938920455,6360.5242489104,6365.8809358152,,,,,0.889509320259094,0.485213786363602,,,,,,,,,,,,,No
F02,smpl,,,,CluharCYTB,0.646441996097565,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.9288396835327,,,1.08800446987152,0.344455510377884,21845,12,21833,0,0,0,0,,,,,,,,,8806.0234375,,,0.957129108016504,15.0696640256659,,,,,,,,,,,,13776.1844889323,6572.3938493716,6576.3510701395,,,,,0.851815581321716,0.477093756198883,,,,,,,,,,,,,No
F03,smpl,,,,CluharCYTB,1.72167909145355,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,34.4335823059082,,,2.42960429191589,1.16696393489838,19831,29,19802,0,0,0,0,,,,,,,,,8806.0234375,,,0.799052288386489,10.9227184552331,,,,,,,,,,,,12475.0960061961,6925.15929220277,6933.2752805395,,,,,2.06090927124023,1.42198514938354,,,,,,,,,,,,,No
F04,smpl,,,,CluharCYTB,0.672621250152588,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,13.4524250030518,,,1.13207447528839,0.358403235673904,20995,12,20983,0,0,0,0,,,,,,,,,8806.0234375,,,0.861203653809556,11.82859223571,,,,,,,,,,,,16192.6730143229,6855.7173954576,6861.05406930501,,,,,0.886315047740936,0.496413379907608,,,,,,,,,,,,,No
F05,smpl,,,,CluharCYTB,1.1032429933548,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,22.0648593902588,,,1.73987090587616,0.64499568939209,17070,16,17054,0,0,0,0,,,,,,,,,8806.0234375,,,0.78231701908774,10.2942896597973,,,,,,,,,,,,13315.9691772461,6686.06630704192,6692.28062724832,,,,,1.40260708332062,0.849888205528259,,,,,,,,,,,,,No
G01,STD10E4,,,,CluharCYTB,1.41735696792603,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,28.3471393585205,,,2.09835982322693,0.902723431587219,18272,22,18250,0,0,0,0,,,,,,,,,8806.0234375,,,1.20137354690893,5.90175038146199,,,,,,,,,,,,14182.0251242898,6532.85029826627,6542.06011909445,,,,,1.74101150035858,1.13658463954926,,,,,,,,,,,,,No
G02,smpl,,,,CluharCYTB,37.5745429992676,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,751.490844726563,,,40.4383239746094,34.717716217041,21092,663,20429,0,0,0,0,,,,,,,,,8806.0234375,,,3.13113456938699,14.2135333153893,,,,,,,,,,,,11839.0647226739,6644.55919613643,6807.84182291883,,,,,39.034782409668,36.1161117553711,,,,,,,,,,,,,No
G03,smpl,,,,CluharCYTB,1.97489821910858,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,39.4979629516602,,,2.73042511940002,1.37375938892365,19675,33,19642,0,0,0,0,,,,,,,,,8806.0234375,,,0.832611246182362,12.5868769438914,,,,,,,,,,,,12276.1552142519,6947.16255922418,6956.10064093273,,,,,2.33816170692444,1.65144634246826,,,,,,,,,,,,,No
G04,smpl,,,,CluharCYTB,1.73256099224091,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,34.6512184143066,,,2.45907735824585,1.1657327413559,19027,28,18999,0,0,0,0,,,,,,,,,8806.0234375,,,1.01852913397855,9.8346319663698,,,,,,,,,,,,14337.9278390067,6976.97997478897,6987.81229413506,,,,,2.08037066459656,1.42595946788788,,,,,,,,,,,,,No
G05,smpl,,,,CluharCYTB,1.13485908508301,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,22.6971817016602,,,1.74649775028229,0.686143755912781,18669,18,18651,0,0,0,0,,,,,,,,,8806.0234375,,,0.766539719858132,7.93964775905339,,,,,,,,,,,,12399.1284179688,6822.24030841175,6827.61734981579,,,,,1.42372953891754,0.888060212135315,,,,,,,,,,,,,No
H01,NTC,,,,CluharCYTB,0.848188877105713,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16.9637775421143,,,1.40081930160522,0.464536041021347,18038,13,18025,0,0,0,0,,,,,,,,,8806.0234375,,,1.15862680230331,14.1919204178509,,,,,,,,,,,,12814.7227313702,6552.5137243737,6557.02690305709,,,,,1.10609424114227,0.633930861949921,,,,,,,,,,,,,No
H02,smpl,,,,CluharCYTB,0.688195765018463,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,13.7639150619507,,,1.15829277038574,0.366700857877731,20520,12,20508,0,0,0,0,,,,,,,,,8806.0234375,,,0.655194761020384,16.7845746909345,,,,,,,,,,,,13136.6539713542,6318.84126995125,6322.82829492283,,,,,0.906839489936829,0.507906913757324,,,,,,,,,,,,,No
H03,smpl,,,,CluharCYTB,1.23981380462646,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24.7962760925293,,,1.83544540405273,0.789666771888733,20887,22,20865,0,0,0,0,,,,,,,,,8806.0234375,,,0.855343357398603,14.8614266970979,,,,,,,,,,,,14323.1538085938,6632.00341815597,6640.1044048266,,,,,1.52290022373199,0.99422699213028,,,,,,,,,,,,,No
H04,smpl,,,,CluharCYTB,1.44952499866486,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,28.99049949646,,,2.11249232292175,0.942471325397491,19491,24,19467,0,0,0,0,,,,,,,,,8806.0234375,,,1.13638271762814,12.9174172387803,,,,,,,,,,,,11673.6942952474,6571.30890622793,6577.59166490303,,,,,1.76545643806458,1.17379653453827,,,,,,,,,,,,,No
H05,smpl,,,,CluharCYTB,0.98860639333725,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,19.7721271514893,,,1.53932952880859,0.58823698759079,20239,17,20222,0,0,0,0,,,,,,,,,8806.0234375,,,0.958743872988325,16.0144605518558,,,,,,,,,,,,15473.4348575368,6303.13506320081,6310.83777067172,,,,,1.24816608428955,0.767842531204224,,,,,,,,,,,,,No
