Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
C02,smpl,,,,Gadmor,469.911163330078,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9398.2236328125,,,481.570953369141,458.365814208984,19393,6386,13007,0,0,0,0,,,,,,,,,8262.181640625,,,11.3103988291732,16.2946764865509,,,,,,,,,,,,10594.4136693365,5960.45463053698,7486.38988664865,,,,,475.845611572266,464.006530761719,,,,,,,,,,,,,No
C03,smpl,,,,Gadmor,0.111108332872391,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.22216653823853,,,0.355917036533356,0.0168322380632162,21178,2,21176,0,0,0,0,,,,,,,,,8262.181640625,,,5.69220833992303,15.9906149299388,,,,,,,,,,,,9105.740234375,5991.1719878009,5991.46612022574,,,,,0.213615074753761,0.0482197254896164,,,,,,,,,,,,,No
C04,smpl,,,,Gadmor,13.9745740890503,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,279.491485595703,,,15.8060913085938,12.145902633667,18970,224,18746,0,0,0,0,,,,,,,,,8262.181640625,,,7.91366094935717,7.36861928730744,,,,,,,,,,,,11900.8937944685,6697.79329353283,6759.23211863613,,,,,14.9086656570435,13.041223526001,,,,,,,,,,,,,No
C05,smpl,,,,Gadmor,15.0614585876465,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,301.229187011719,,,16.9007701873779,13.2250156402588,20282,258,20024,0,0,0,0,,,,,,,,,8262.181640625,,,8.08801410859664,13.7476387180846,,,,,,,,,,,,10674.896454094,6030.89426035925,6089.96893573562,,,,,15.9995231628418,14.1241388320923,,,,,,,,,,,,,No
D01,std10E1,,,,Gadmor,3.55080366134644,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,71.0160751342773,,,4.50446891784668,2.74270248413086,20905,63,20842,0,0,0,0,,,,,,,,,8262.181640625,,,4.84869243072058,10.7865549017746,,,,,,,,,,,,9937.08640252976,5481.94521101097,5495.37137198039,,,,,4.0159068107605,3.12318181991577,,,,,,,,,,,,,No
D02,smpl,,,,Gadmor,382.511627197266,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7650.232421875,,,392.578948974609,372.529724121094,20330,5643,14687,0,0,0,0,,,,,,,,,8262.181640625,,,5.09303029458471,6.17072306761563,,,,,,,,,,,,11081.7291683972,6212.93597159026,7564.36735425537,,,,,387.637237548828,377.408233642578,,,,,,,,,,,,,No
D03,smpl,,,,Gadmor,12.4590854644775,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,249.181701660156,,,14.10289478302,10.8175687789917,20979,221,20758,0,0,0,0,,,,,,,,,8262.181640625,,,10.3013928607928,17.5134314451177,,,,,,,,,,,,10299.4907999859,5797.71505390053,5845.13830762496,,,,,13.297477722168,11.6212921142578,,,,,,,,,,,,,No
D04,smpl,,,,Gadmor,13.4407873153687,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,268.815734863281,,,15.1906061172485,11.6935663223267,19983,227,19756,0,0,0,0,,,,,,,,,8262.181640625,,,4.78621973578599,5.79382652699125,,,,,,,,,,,,11238.1489795567,6320.36881801237,6376.23310749195,,,,,14.3332271575928,12.5490236282349,,,,,,,,,,,,,No
D05,smpl,,,,Gadmor,14.0338668823242,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,280.677337646484,,,15.889820098877,12.180835723877,18553,220,18333,0,0,0,0,,,,,,,,,8262.181640625,,,7.71185788625939,12.3357029057351,,,,,,,,,,,,10589.230024858,5974.41379690568,6029.13592109851,,,,,14.9804153442383,13.088077545166,,,,,,,,,,,,,No
E01,std10E0,,,,Gadmor,0.282161056995392,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.64322090148926,,,0.613222301006317,0.0992001220583916,20850,5,20845,0,0,0,0,,,,,,,,,8262.181640625,,,4.47396383976664,10.572270441694,,,,,,,,,,,,10011.577734375,5586.38620160991,5587.44739862017,,,,,0.429758250713348,0.173013150691986,,,,,,,,,,,,,No
E02,smpl,,,,Gadmor,156.438140869141,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3128.7626953125,,,162.53630065918,150.37141418457,20440,2545,17895,0,0,0,0,,,,,,,,,8262.181640625,,,10.1296757467129,18.7944374121961,,,,,,,,,,,,10210.4054019831,5727.26239464912,6285.46195206913,,,,,159.545501708984,153.338958740234,,,,,,,,,,,,,No
E03,smpl,,,,Gadmor,12.1933279037476,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,243.866561889648,,,13.8476209640503,10.5413570404053,20270,209,20061,0,0,0,0,,,,,,,,,8262.181640625,,,11.4161799585863,17.7221193204716,,,,,,,,,,,,10472.0192742599,5884.7351496393,5932.0337378014,,,,,13.0370645523071,11.3501958847046,,,,,,,,,,,,,No
E04,smpl,,,,Gadmor,17.2976093292236,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,345.952178955078,,,19.3551158905029,15.2436943054199,18636,272,18364,0,0,0,0,,,,,,,,,8262.181640625,,,6.59036180652488,14.6938876634812,,,,,,,,,,,,10126.4190889246,5720.10089905011,5784.41290525562,,,,,18.3469085693359,16.2492446899414,,,,,,,,,,,,,No
E05,smpl,,,,Gadmor,17.5273895263672,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,350.547790527344,,,19.6598663330078,15.3987722396851,17582,260,17322,0,0,0,0,,,,,,,,,8262.181640625,,,6.68919695626943,14.2763519841524,,,,,,,,,,,,10263.5506798377,5792.48489831956,5858.60235385333,,,,,18.6149044036865,16.4408798217773,,,,,,,,,,,,,No
F01,std10E-1,,,,Gadmor,0,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.166326388716698,0,21193,0,21193,0,0,0,0,,,,,,,,,8262.181640625,,,,10.9182027061819,,,,,,,,,,,,,5543.78610938108,5543.78610938108,,,,,0.0759986862540245,0,,,,,,,,,,,,,No
F02,smpl,,,,Gadmor,26.0713024139404,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,521.426025390625,,,28.496208190918,23.6513805389404,20304,445,19859,0,0,0,0,,,,,,,,,8262.181640625,,,10.817513504018,17.4105633344283,,,,,,,,,,,,10463.0076062149,5882.09584462551,5982.49506319856,,,,,27.3078746795654,24.8360252380371,,,,,,,,,,,,,No
F03,smpl,,,,Gadmor,19.2625427246094,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,385.250854492188,,,21.3179378509521,17.2107315063477,20813,338,20475,0,0,0,0,,,,,,,,,8262.181640625,,,8.97184232863132,16.6986293437749,,,,,,,,,,,,10337.8155972633,5830.44686565171,5903.64585817007,,,,,20.3107662200928,18.2152538299561,,,,,,,,,,,,,No
F04,smpl,,,,Gadmor,2.16196799278259,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,43.2393608093262,,,2.98915219306946,1.50385046005249,17974,33,17941,0,0,0,0,,,,,,,,,8262.181640625,,,7.77306965022476,12.6515392699804,,,,,,,,,,,,10319.5606652462,5808.62564436469,5816.90765480694,,,,,2.55967855453491,1.80785393714905,,,,,,,,,,,,,No
F05,smpl,,,,Gadmor,19.6387119293213,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,392.774230957031,,,22.2019748687744,17.0810241699219,13652,226,13426,0,0,0,0,,,,,,,,,8262.181640625,,,4.31149115426187,11.7458128293901,,,,,,,,,,,,10066.0188614837,5695.42292622669,5767.77530546549,,,,,20.9458026885986,18.3330745697021,,,,,,,,,,,,,No
G01,std10E-2,,,,Gadmor,0,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.179196491837502,0,19671,0,19671,0,0,0,0,,,,,,,,,8262.181640625,,,,14.3423703643612,,,,,,,,,,,,,5450.70442524648,5450.70442524648,,,,,0.081879124045372,0,,,,,,,,,,,,,No
G02,smpl,,,,Gadmor,10.2276582717896,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,204.553161621094,,,11.7571659088135,8.70013618469238,19871,172,19699,0,0,0,0,,,,,,,,,8262.181640625,,,10.6168347050459,19.002823797023,,,,,,,,,,,,10156.8586028343,5725.21441138847,5763.57397059176,,,,,11.0077705383301,9.44806289672852,,,,,,,,,,,,,No
G03,smpl,,,,Gadmor,17.253719329834,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,345.074401855469,,,19.2045497894287,15.3061199188232,20675,301,20374,0,0,0,0,,,,,,,,,8262.181640625,,,8.8572744464297,17.2143552550547,,,,,,,,,,,,10318.0408436721,5834.17143719094,5899.45050327804,,,,,18.2486381530762,16.2596435546875,,,,,,,,,,,,,No
G04,smpl,,,,Gadmor,8.24867534637451,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,164.973510742188,,,9.68417835235596,6.8149209022522,18177,127,18050,0,0,0,0,,,,,,,,,8262.181640625,,,5.81467786135643,15.3273931880277,,,,,,,,,,,,10082.3074557087,5710.22901235987,5740.77607525833,,,,,8.98085594177246,7.51694965362549,,,,,,,,,,,,,No
G05,smpl,,,,Gadmor,19.9321269989014,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,398.642547607422,,,22.2012329101563,17.6673851013184,17679,297,17382,0,0,0,0,,,,,,,,,8262.181640625,,,6.41931180292519,14.3451470983721,,,,,,,,,,,,10208.5844348432,5796.87138151626,5870.9863640853,,,,,21.0892868041992,18.7761001586914,,,,,,,,,,,,,No
H01,NTC,,,,Gadmor,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.170362040400505,0,20691,0,20691,0,0,0,0,,,,,,,,,8262.181640625,,,,18.0505497447593,,,,,,,,,,,,,5478.59512181757,5478.59512181757,,,,,0.0778426080942154,0,,,,,,,,,,,,,No
H02,smpl,,,,Gadmor,9.73949241638184,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,194.789855957031,,,11.320408821106,8.1606969833374,17709,146,17563,0,0,0,0,,,,,,,,,8262.181640625,,,8.14497734993157,14.0421256488441,,,,,,,,,,,,10593.5683326199,5964.13304397695,6002.29993946184,,,,,10.5458164215088,8.93371963500977,,,,,,,,,,,,,No
H03,smpl,,,,Gadmor,14.2105617523193,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,284.211242675781,,,16.0566101074219,12.3674049377441,18990,228,18762,0,0,0,0,,,,,,,,,8262.181640625,,,7.28615933927616,15.9026203092375,,,,,,,,,,,,10440.2053650973,5892.87052205859,5947.46727530835,,,,,15.152060508728,13.269814491272,,,,,,,,,,,,,No
H04,smpl,,,,Gadmor,13.821665763855,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,276.433319091797,,,15.637188911438,12.0089406967163,19093,223,18870,0,0,0,0,,,,,,,,,8262.181640625,,,7.40814989579018,14.8030285901038,,,,,,,,,,,,10138.0967147211,5743.73365383421,5795.05837821371,,,,,14.7476034164429,12.8964576721191,,,,,,,,,,,,,No
H05,smpl,,,,Gadmor,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178290069103241,0,19771,0,19771,0,0,0,0,,,,,,,,,8262.181640625,,,,15.7662033102815,,,,,,,,,,,,,5795.40294326582,5795.40294326582,,,,,0.0814649686217308,0,,,,,,,,,,,,,No
